Test ID,GWD (m),Elevation,L (km),L_new (km),Slope (%),PGA (g),Target
17135,2.5283796787262,4.13799381256104,1.65306390592245,0.971681673246145,0.314738243818283,0.419907093048096,False
26038,2.74888420104981,4.27958536148071,1.47848994549641,0.894939398103854,1.85500431060791,0.423162847757339,False
27527,1.82312488555908,3.33634305000305,0.583114526101188,0.438898462962174,0.912240505218506,0.470163553953171,True
25070,2.11743879318237,4.08479738235474,0.921559317890889,0.741504367909459,1.22715377807617,0.456954181194305,True
22390,1.84626626968384,3.35115599632263,0.536534806438941,0.403071696215409,0.428113400936127,0.470163553953171,True
4500,2.07636213302612,3.3680272102356,0.590279017927849,0.444441861100288,0.558512389659882,0.470163553953171,True
4492,2.20854544639587,3.31272172927856,0.395756381899978,0.301862593298526,1.0042314529419,0.473471164703369,True
2664,2.10241603851318,4.0720067024231,0.903547274165534,0.667136016444709,0.396883726119995,0.460276752710342,True
2466,2.10241603851318,4.0720067024231,0.903481316495905,0.667086980200813,0.396883726119995,0.460276752710342,True
42060,2.19338202476501,5.00809478759766,0.995430131491876,0.728282903533523,2.16762042045593,0.450196385383606,True
26039,1.85852813720703,4.37035512924194,0.985548078165947,0.722819750917566,0.26877373456955,0.446764230728149,False
4786,2.37119746208191,3.43914604187012,0.42315414626082,0.320975480144957,0.688459575176239,0.473471164703369,True
24054,1.67364025115967,2.48760962486267,0.22432603421019,0.17766295749307,0.766574263572693,0.480128675699234,True
3672,2.12720632553101,3.42167448997498,0.456850127741485,0.343935703497785,0.752560257911682,0.473471164703369,True
3694,2.04846096038818,0.0,1.90607863404913,1.1002873552501,0.0,0.413458973169327,True
32803,1.98132026195526,3.33830690383911,0.513274178630899,0.385849618097951,0.351992219686508,0.470163553953171,True
32804,1.99407351016998,3.32997488975525,0.526112428603363,0.39538355307364,0.48363471031189,0.470163553953171,True
17810,1.90466046333313,4.03520727157593,0.954526729717612,0.740736726305257,1.616086602211,0.453595846891403,True
14962,1.45809531211853,0.0,2.33285653864077,1.17812360376643,0.0,0.403945982456207,False
50130,1.94611728191376,3.61602354049683,0.674523316708375,0.506615333843251,0.69160532951355,0.466867506504059,True
10832,1.73199725151062,0.0,2.42014569420734,1.20479653806713,0.0,0.400819420814514,False
2202,1.91071748733521,4.43733358383179,0.998688234071884,0.732954731366191,0.514573872089386,0.443318545818329,True
24450,2.83515119552612,4.22215223312378,1.5508550304491,0.928094413662728,0.689874708652496,0.423162847757339,False
3926,1.89893352985382,3.11758875846863,0.568027173074679,0.42598046774776,0.386825144290924,0.470163553953171,True
49671,2.17916965484619,0.0,1.95624898493632,1.1070482567889,0.0,0.413458973169327,False
2201,2.00144672393799,4.50272607803345,1.00323819341016,0.736424613676788,0.639884829521179,0.443318545818329,True
43808,2.00144672393799,4.50736236572266,1.0041988243197,0.737110722878789,0.445722848176956,0.443318545818329,True
26040,2.74817609786987,4.77543878555298,1.21224130024481,0.820387879353153,0.649703681468964,0.433090329170227,True
2456,1.89446806907654,4.42619562149048,0.997653688568889,0.731898788758478,0.316833466291428,0.446764230728149,True
15817,2.90760827064514,4.31549882888794,1.44661745555581,0.888798709501846,2.31975126266479,0.426441490650177,True
3872,2.65067791938782,4.23129510879517,1.68226645630195,0.990490304277399,1.0383495092392,0.419907093048096,True
3874,2.65067791938782,4.23129510879517,1.68226645630195,0.990490304277399,1.0383495092392,0.419907093048096,True
24055,1.88351655006409,2.52860283851623,0.216285774967615,0.171883298284027,0.823594868183136,0.480128675699234,True
22392,1.89893352985382,3.33907961845398,0.551163033312185,0.413666331421134,0.428113400936127,0.470163553953171,True
2325,1.92454969882965,3.97214651107788,0.930039033019998,0.686391541885188,0.359798073768616,0.460276752710342,True
2447,2.29052662849426,4.65731954574585,1.12046680322041,0.807241780829129,3.37714624404907,0.436467796564102,False
3912,1.68703854084015,3.40664315223694,0.818689783760659,0.605541565491128,1.23120594024658,0.463575810194016,True
2195,2.05708527565002,4.36203813552856,0.952046973877265,0.748092707323782,1.01690459251404,0.453595846891403,True
11555,1.89446806907654,4.36731672286987,1.00435056432904,0.736912044659164,0.099093109369278,0.446764230728149,True
26041,2.69086384773254,4.79777383804321,1.20080846250461,0.820454636191493,0.532852828502655,0.433090329170227,True
2331,1.86141300201416,3.78525519371033,0.932468229057088,0.738391849697264,0.536666035652161,0.456954181194305,True
3937,2.13349294662476,4.61365365982056,1.01544268404521,0.745478592399334,0.842623472213745,0.443318545818329,False
48815,1.76643013954163,0.0,2.04175525616232,1.12211711544579,0.0,0.410266429185867,False
26042,1.20971417427063,0.0,2.23848225255718,1.15960045827138,0.0,0.40709513425827,False
10827,1.61279511451721,0.0,2.3920194969451,1.20182877490606,0.0,0.403945982456207,False
32267,2.90760827064514,4.03028154373169,1.45803861616057,0.895323025275471,1.5412061214447,0.426441490650177,False
32337,2.11506199836731,4.50046873092651,1.00257597912319,0.734778804255169,0.526602745056152,0.446764230728149,False
40398,1.8520450592041,3.88722372055054,0.936290588232319,0.738699054593031,0.31633460521698,0.456954181194305,True
34770,3.05965566635132,4.7506914138794,1.62642669572838,0.966394134071354,1.66810512542725,0.419907093048096,False
2468,1.86597919464111,4.03118371963501,0.94350930011891,0.758506549930616,0.587550520896912,0.456954181194305,True
11689,1.6310338973999,0.0,2.15001218957165,1.14315806118283,0.0,0.40709513425827,False
48810,1.82561492919922,0.0,2.11456984584907,1.13678832880833,0.0,0.410266429185867,False
49670,2.17916965484619,0.0,1.96124950043551,1.11724249577736,0.0,0.413458973169327,False
2455,1.89446806907654,4.39034795761108,1.0105818847314,0.74127375348051,0.316833466291428,0.446764230728149,True
32802,1.98132026195526,3.27266263961792,0.525955829372705,0.394421195435303,0.492874920368195,0.470163553953171,True
27526,1.88597726821899,3.41605472564697,0.602235609054252,0.451697099583932,0.676167547702789,0.470163553953171,True
43879,2.45281529426575,4.13811016082764,1.73879590759044,1.02275191749356,0.345074504613876,0.416672378778458,True
2742,1.68059277534485,3.80923199653625,0.950608826471032,0.759660796221171,0.402629852294922,0.456954181194305,True
32801,1.99407351016998,3.30755233764648,0.541302535526723,0.406004579315564,0.23928901553154,0.470163553953171,True
3675,1.98132026195526,3.23401427268982,0.5143656770894,0.385461048172326,0.340935558080673,0.470163553953171,True
43798,2.04846096038818,0.0,1.9329523259427,1.11835592380116,0.0,0.413458973169327,True
22391,1.99407351016998,3.27999997138977,0.552113141012277,0.414110007663462,0.158368289470673,0.470163553953171,True
25335,2.09193754196167,0.0,1.89202845629683,1.10514470250783,0.0,0.413458973169327,True
43797,2.04846096038818,0.0,1.92460992137249,1.11832186734681,0.0,0.413458973169327,True
43809,2.00144672393799,4.55239295959473,1.02487963611889,0.752189740027476,0.816726505756378,0.443318545818329,True
22810,1.90157318115234,3.06029748916626,0.35173650696996,0.270195639527382,0.770954847335815,0.476793825626373,True
32846,2.18929958343506,4.47642040252686,0.98933873732625,0.75580287046811,1.72819149494171,0.453595846891403,True
26044,1.95851254463196,4.35535526275635,1.02219249624308,0.753688782840373,1.93743622303009,0.450196385383606,True
24057,1.88351655006409,2.63894462585449,0.240062681330974,0.189064740542105,0.737913012504578,0.480128675699234,True
26045,1.82070422172546,4.22573661804199,1.00909455641522,0.754756735574929,0.311066865921021,0.453595846891403,True
26046,1.91159868240356,4.35854578018189,1.01676283969459,0.745480989677886,0.370599091053009,0.446764230728149,True
4499,1.87447106838226,3.36165070533752,0.670954811054014,0.504205807588489,0.520348906517029,0.466867506504059,True
10830,1.73199725151062,0.0,2.40908627294711,1.21454190766974,0.0,0.403945982456207,False
51806,2.65067791938782,4.24347066879272,1.70720071383354,1.00889455574589,0.983578860759735,0.419907093048096,True
22816,1.98820066452026,2.94211387634277,0.374373660288278,0.286762747532842,0.256088823080063,0.476793825626373,True
50129,1.94611728191376,3.47722768783569,0.692590339528784,0.520185040285742,0.671714663505554,0.466867506504059,True
31088,1.90111017227173,4.68703937530518,1.07971338567263,0.793067659095942,3.85408592224121,0.439880639314651,True
9709,1.98820066452026,2.9511935710907,0.363216670433926,0.278502842668643,0.770954847335815,0.476793825626373,True
2248,2.18929958343506,4.48727512359619,0.996818266051613,0.757420438675939,0.610377311706543,0.453595846891403,False
10113,1.71459519863129,3.12345314025879,0.653738020236541,0.491041162848838,0.409188240766525,0.466867506504059,True
10829,1.89661455154419,0.0,2.43656911931228,1.22470987335655,0.0,0.400819420814514,True
3671,3.24608135223389,4.65064573287964,1.596330342306,0.958341222363367,1.83560705184937,0.423162847757339,False
34769,3.37534427642822,4.68055534362793,1.62455987168468,0.971122650705969,1.66810512542725,0.419907093048096,False
2672,2.08654737472534,4.03153610229492,0.890923581544295,0.657747901290324,1.33632361888886,0.460276752710342,True
40370,1.83570575714111,3.89194774627685,0.953449014143366,0.734040067605751,0.667641162872314,0.460276752710342,True
32847,1.99705100059509,4.34542989730835,0.994960273694031,0.762311237978638,0.758502244949341,0.453595846891403,True
1435,1.87012612819672,3.21155762672424,0.632236225572377,0.473962087844898,0.523928880691528,0.470163553953171,True
39016,2.56116509437561,4.85394239425659,1.10119525416961,0.808797884220874,2.4155547618866,0.439880639314651,False
